id,title,description,user_id,folder_id,status,created_at,updated_at,desc_un_html,position,modified_at,modified_by,tags,seo_data-meta_title,seo-data-meta_description,seo-data-meta_keywords,id_folder,folder_name,description_folder,created_at_folder,updated_at_folder,category_id,visibility,position_folder,parent_folder_id,language_id,id_category,category_name,description_category,created_at_category,updated_at_category,language_id_category,slug,folder_slug,category_slug,path
50000001666,"I belong to Estate plan. But, why am I not able to create a custom report?","<p>Custom reports are part of the <strong>Estate’19 plan</strong>. If you belong to the Estate’17 plan (annual billing), you can choose to upgrade to Estate’19 plan for free. If you belong to Estate’17 plan (monthly billing), you can upgrade by paying an extra of <strong>$6/agent/month</strong> in addition to <strong>$59/agent/month</strong>. </p>",24997508,50000000100,2,2020-03-06T11:55:03+05:30,2024-06-01T15:10:18+05:30," Custom reports are part of the Estate’19 plan. If you belong to the Estate’17 plan (annual billing), you can choose to upgrade to Estate’19 plan for free. If you belong to Estate’17 plan (monthly billing), you can upgrade by paying an extra of $6/agent/month in addition to $59/agent/month.  ",4,2020-03-06T11:55:03+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,i-belong-to-estate-plan-but-why-am-i-not-able-to-create-a-custom-report,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/i-belong-to-estate-plan-but-why-am-i-not-able-to-create-a-custom-report.mdx
50000001671,Why am I not able to save the filters that I apply to curated reports?,<p>Curated reports are for one-time insights. Freshdesk lets you clone any curated report or widget you want. You can <strong>clone a curate report and customize it</strong> by applying the required filters and then save it accordingly.</p>,24997508,50000000100,2,2020-03-09T10:44:39+05:30,2024-06-01T15:10:18+05:30, Curated reports are for one-time insights. Freshdesk lets you clone any curated report or widget you want. You can clone a curate report and customize it by applying the required filters and then save it accordingly. ,16,2020-04-10T11:33:37+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,why-am-i-not-able-to-save-the-filters-that-i-apply-to-curated-reports,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/why-am-i-not-able-to-save-the-filters-that-i-apply-to-curated-reports.mdx
50000001673,How do I clone a curated report?,"<p>Once you go inside a curated report, switch from <strong>Viewing</strong> mode to <strong>Editing</strong> mode. Now, click on the report name (say Ticket Volume Trends) to get the Clone Report option.<br><br><img src=""https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/50000818423/original/Vq_fl2BO6tsH5NVtgtLC-_sTavS9Dr_GUA.png?1583734322"" style=""width: auto;"" class=""fr-fic fr-fil fr-dib"" data-attachment=""[object Object]"" data-id=""50000818423""></p>",24997508,50000000100,2,2020-03-09T11:42:47+05:30,2024-06-01T15:10:18+05:30," Once you go inside a curated report, switch from Viewing mode to Editing mode. Now, click on the report name (say Ticket Volume Trends) to get the Clone Report option.   ",17,2020-03-09T11:42:47+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-do-i-clone-a-curated-report,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/how-do-i-clone-a-curated-report.mdx
50000001674,What is the difference between Curated and Custom reports?,"<p dir=""ltr"" style=""box-sizing: border-box; margin-bottom: 0pt; margin-left: 0px; font-size: 13px; line-height: 1.38; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-family: -apple-system, &quot;system-ui&quot;, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif; font-weight: 400; text-align: left; text-indent: 0px;""><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; font-family: &quot;Helvetica Neue&quot;; color: rgb(14, 16, 26); font-weight: 700;"">Curated Reports</span></p><p dir=""ltr"" style=""box-sizing: border-box; margin-bottom: 0pt; margin-left: 0px; font-size: 13px; line-height: 1.38; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-weight: 400; text-align: left; text-indent: 0px; font-family: &quot;Helvetica Neue&quot;;""><span style=""font-family: Helvetica Neue;""><span style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(14, 16, 26); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;"">Freshdesk's curated reports provide you with a 360 view of your support performance. Monitor your team's performance along with the metrics most relevant to you. It also provides you with the essential information to chart better customer experiences.&nbsp;</span></span></span></p><p dir=""ltr"" style=""box-sizing: border-box; margin-bottom: 0pt; margin-left: 0px; font-size: 13px; line-height: 1.38; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-weight: 400; text-align: left; text-indent: 0px; font-family: &quot;Helvetica Neue&quot;;""><span style=""font-family: Helvetica Neue;""><span style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;""><br style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;""></span><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(14, 16, 26); font-weight: 700; font-family: &quot;Helvetica Neue&quot;;"">Custom Reports</span></span></span></p><p dir=""ltr"" style=""box-sizing: border-box; margin-bottom: 0pt; margin-left: 0px; font-size: 13px; line-height: 1.38; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-weight: 400; text-align: left; text-indent: 0px; font-family: &quot;Helvetica Neue&quot;;""><span style=""font-family: Helvetica Neue;""><span style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(14, 16, 26); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;"">With multiple ways to look at helpdesk reporting, Freshdesk's Analytics lets you&nbsp;</span><a href=""https://support.freshdesk.com/en/support/solutions/articles/50000001028-custom-reporting-%E2%80%93-basics"" style=""box-sizing: border-box; color: rgb(44, 92, 197); user-select: auto; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(17, 85, 204); font-weight: 400; text-decoration-skip-ink: none; font-family: &quot;Helvetica Neue&quot;;"">customize and build your reports</span></a><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(14, 16, 26); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;"">&nbsp;the way you want them - with minimal effort. It offers the flexibility to pick the metric(s) you wish to study, the adaptability to select the suitable filters you want to apply, and the capability to employ the perfect dimensions to analyze your data.</span></span></span></p><p dir=""ltr"" style=""box-sizing: border-box; margin-bottom: 0pt; margin-left: 0px; font-size: 13px; line-height: 1.38; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-weight: 400; text-align: left; text-indent: 0px; font-family: &quot;Helvetica Neue&quot;;""><span style=""font-family: Helvetica Neue;""><span style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;""><br style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;"">Learn more about the&nbsp;</span><a href=""https://freshdesk.com/webinars/get-the-most-out-of-freshdesk-analytics-recording"" style=""box-sizing: border-box; color: rgb(44, 92, 197); user-select: auto; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(17, 85, 204); font-weight: 400; text-decoration-skip-ink: none; font-family: &quot;Helvetica Neue&quot;;"">Basics of Analytics</span></a><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;"">&nbsp;through our webinar with insights on curated reports, creating custom reports for your helpdesk, learning to apply filters on reports, and much more.</span></span></span></p><p style=""box-sizing: border-box; margin-bottom: 0px; margin-left: 0px; font-size: 13px; line-height: 18px; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-family: -apple-system, &quot;system-ui&quot;, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif; font-weight: 400; text-align: left; text-indent: 0px;""><span style=""font-family: Helvetica Neue;""><span style=""box-sizing: border-box; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400; font-family: &quot;Helvetica Neue&quot;;"">You can also refer to our&nbsp;</span><a href=""https://freshdesk.com/assets/resources/freshdesk/Make-informed-decisions-with-Freshdesk-Analytics.pdf"" style=""box-sizing: border-box; color: rgb(44, 92, 197); user-select: auto; font-family: &quot;Helvetica Neue&quot;;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(17, 85, 204); font-weight: 400; text-decoration-skip-ink: none; font-family: &quot;Helvetica Neue&quot;;"">Analytics guide</span></a></span></span><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; font-family: &quot;Helvetica Neue&quot;; color: rgb(0, 0, 0); font-weight: 400;"">&nbsp;for various use cases to implement in your helpdesk.</span></p>",24997508,50000000100,2,2020-03-09T11:45:03+05:30,2024-06-01T15:10:19+05:30," Curated Reports  Freshdesk's curated reports provide you with a 360 view of your support performance. Monitor your team's performance along with the metrics most relevant to you. It also provides you with the essential information to chart better customer experiences.    Custom Reports  With multiple ways to look at helpdesk reporting, Freshdesk's Analytics lets you customize and build your reports the way you want them - with minimal effort. It offers the flexibility to pick the metric(s) you wish to study, the adaptability to select the suitable filters you want to apply, and the capability to employ the perfect dimensions to analyze your data.   Learn more about the Basics of Analytics through our webinar with insights on curated reports, creating custom reports for your helpdesk, learning to apply filters on reports, and much more.  You can also refer to our Analytics guide for various use cases to implement in your helpdesk. ",5,2023-05-19T16:16:34+05:30,50001935967,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",What is the difference between Curated and Custom reports?,"Freshdesk's curated reports provide you with a 360 view of your support performance. With multiple ways to look at helpdesk reporting, Freshdesk's Analytics lets you customize and build your reports the way you want them - with minimal effort.",,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-is-the-difference-between-curated-and-custom-reports,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/what-is-the-difference-between-curated-and-custom-reports.mdx
50000001675,How to view and edit mode in Analytics?,"<p dir=""ltr"" style=""box-sizing: border-box; margin-bottom: 0pt; margin-left: 0px; font-size: 13px; line-height: 1.38; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-family: -apple-system, &quot;system-ui&quot;, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif; font-weight: 400; text-align: left; text-indent: 0px;""><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; font-family: Arial, Helvetica, sans-serif; color: rgb(0, 0, 0); font-weight: 400;"">You can co</span><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; font-family: Arial, Helvetica, sans-serif; color: rgb(0, 0, 0); font-weight: 400;"">ntrol your team's access to Analytics under&nbsp;</span><span style=""box-sizing: border-box; font-family: Arial, Helvetica, sans-serif;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 700;"">Admin &gt; Team &gt; Roles &gt; Reports&nbsp;</span><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400;"">section.<br style=""box-sizing: border-box;"">You can provide them with View, Edit, or Manage (includes edit and exports) access.</span></span></p><p><br></p><span style=""box-sizing: border-box; border: none; display: inline-block; overflow: hidden; width: 563px; height: 415px;""><img alt=""How to provide access to Analytics in Freshdesk?"" title=""Access to Analytics in Freshdesk."" src=""https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/50008401377/original/89oBKLdVdPX1d3CfJ1TLYenzyn6SS6pfwQ.png?1684492983"" width=""563"" class=""fr-fic fr-dii fr-bordered fr-shadow"" data-id=""50008401377"" style=""box-sizing: border-box; border: 0px; max-width: calc(100% - 10px); cursor: pointer; padding: 0px 1px; display: inline-block; margin-left: 5px; width: 495px; height: 371.474px;"" data-attachment=""[object Object]""></span><br style=""box-sizing: border-box;""><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 700;"">View</span><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400;"">&nbsp;- You can access curated reports and custom reports (based on your visibility). With view access, you cannot add Filters but can view underlying data. You can still change visualizations, subscribe to reports, add the widget to another report, and drill down on data.<p><br></p><img src=""https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/50008538534/original/hmJTVPat_gZs-GE6BRXtBt3J-PL1LVpQjQ.gif?1686030127"" style=""width: 683px;"" class=""fr-fil fr-dib fr-bordered fr-shadow"" data-attachment=""[object Object]"" data-id=""50008538534""><br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;""></span><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 700;"">Edit</span><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 400;"">&nbsp;- In addition to view access, you can add widgets, create custom reports, add/edit filters in existing curated and custom reports (based on your visibility), and delete custom reports. Underlying data will also be visible.<p><br></p><img src=""https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/50008538545/original/2iOZIP-3a61-TbSfO62Aj204Vgx4W2WZ_w.gif?1686030188"" style=""width: 690px;"" class=""fr-fil fr-dib fr-bordered fr-shadow"" data-attachment=""[object Object]"" data-id=""50008538545""><br style=""box-sizing: border-box;""></span><p></p><p style=""box-sizing: border-box; margin-bottom: 0px; margin-left: 0px; font-size: 13px; line-height: 18px; word-break: normal; overflow-wrap: break-word; color: rgb(0, 0, 0); font-family: -apple-system, &quot;system-ui&quot;, &quot;Segoe UI&quot;, Roboto, &quot;Helvetica Neue&quot;, Arial, sans-serif; font-weight: 400; text-align: left; text-indent: 0px;""><span style=""box-sizing: border-box; font-family: Arial, Helvetica, sans-serif;""><span style=""box-sizing: border-box; font-size: 12pt; color: rgb(0, 0, 0); font-weight: 700;"">Manage (includes edit and exports)</span></span><span dir=""ltr"" style=""box-sizing: border-box; font-size: 12pt; font-family: Arial, Helvetica, sans-serif; color: rgb(0, 0, 0); font-weight: 400;"">&nbsp;- Along with edit access, you can access Analytics settings and create/edit/delete and enable/disable schedules and exports.</span></p>",24997508,50000000100,2,2020-03-09T11:46:28+05:30,2024-06-01T15:10:19+05:30," You can control your team's access to Analytics under Admin > Team > Roles > Reports section. You can provide them with View, Edit, or Manage (includes edit and exports) access.     View - You can access curated reports and custom reports (based on your visibility). With view access, you cannot add Filters but can view underlying data. You can still change visualizations, subscribe to reports, add the widget to another report, and drill down on data.     Edit - In addition to view access, you can add widgets, create custom reports, add/edit filters in existing curated and custom reports (based on your visibility), and delete custom reports. Underlying data will also be visible.      Manage (includes edit and exports) - Along with edit access, you can access Analytics settings and create/edit/delete and enable/disable schedules and exports. ",18,2023-06-06T11:14:19+05:30,50001935967,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",How to view and edit mode in Analytics?,"You can control your team's access to Analytics under Admin > Team > Roles > Reports section. 
You can provide them with View, Edit, or Manage (includes edit and exports) access.",,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-to-view-and-edit-mode-in-analytics,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/how-to-view-and-edit-mode-in-analytics.mdx
50000001709,Analytics features across various plans,"<p>For a detailed comparison of Analytics features across each plan, please refer to the article <a href=""https://support.freshdesk.com/support/solutions/articles/50000001108-analytics-features-for-each-plan"" rel=""noreferrer"" target=""_blank"">here</a>.<br><br><strong>Note:</strong> If you're a Freshdesk customer before the year 2019, you need to upgrade to Estate'19 plan to access custom reports.<br><br></p>",24997508,50000000100,2,2020-03-16T16:46:40+05:30,2024-06-01T15:10:21+05:30," For a detailed comparison of Analytics features across each plan, please refer to the article here.  Note: If you're a Freshdesk customer before the year 2019, you need to upgrade to Estate'19 plan to access custom reports.   ",20,2020-03-16T16:46:40+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,analytics-features-across-various-plans,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/analytics-features-across-various-plans.mdx
50000001710,I need to schedule data exports,"<p>You can schedule data export using <strong>Settings &gt; Data export</strong>. You will find the Settings option near the New Report on Analytics homepage. You can create a data export, select the fields you want, apply the necessary filters and set the schedule. </p>",24997508,50000000100,2,2020-03-16T16:49:40+05:30,2024-06-01T15:10:21+05:30," You can schedule data export using Settings > Data export. You will find the Settings option near the New Report on Analytics homepage. You can create a data export, select the fields you want, apply the necessary filters and set the schedule.  ",21,2020-03-16T16:49:40+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,i-need-to-schedule-data-exports,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/i-need-to-schedule-data-exports.mdx
50000004244,How do I find out how much time a ticket spent on each status?,"<p dir=""ltr"">You can choose the metric 'Time spent in business hours' and sort by the filter 'Status' to know the amount of time spent by each ticket in each ticket status.</p>",21533184,50000000100,2,2022-05-17T00:45:25+05:30,2024-06-01T15:08:58+05:30, You can choose the metric 'Time spent in business hours' and sort by the filter 'Status' to know the amount of time spent by each ticket in each ticket status. ,22,2022-05-17T00:45:25+05:30,21533184,,,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-do-i-find-out-how-much-time-a-ticket-spent-on-each-status,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/how-do-i-find-out-how-much-time-a-ticket-spent-on-each-status.mdx
50000004245,How can I measure resolution time for a ticket excluding the time spent on waiting for the customer?,"<p dir=""ltr"">You can get this data in two ways:<br><br></p><p dir=""ltr"">1. Choose the Metric: Resolved time spent in business hours<br>Sort by Filter: Status does not include waiting on customer<br>Group by: Status<br>From underlying data, you can find out how much time was spent on the SLA status at a ticket level</p><p dir=""ltr""><br>2. Choose the Metric: Resolved time spent in business hours<br>Sort by Filter: Status does not include SLA Status: Off<br>Group by: Status</p><p dir=""ltr"">From underlying data, you can find out how much time was spent on the SLA status at a ticket level</p>",21533184,50000000100,2,2022-05-17T00:48:37+05:30,2024-06-01T15:08:58+05:30," You can get this data in two ways:    1. Choose the Metric: Resolved time spent in business hours Sort by Filter: Status does not include waiting on customer Group by: Status From underlying data, you can find out how much time was spent on the SLA status at a ticket level   2. Choose the Metric: Resolved time spent in business hours Sort by Filter: Status does not include SLA Status: Off Group by: Status  From underlying data, you can find out how much time was spent on the SLA status at a ticket level ",23,2022-05-17T00:48:37+05:30,21533184,,,,,50000000100,Analytics,FAQs related to Analytics,2019-10-22T09:18:51+05:30,2019-10-22T09:18:51+05:30,4,1,12,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-can-i-measure-resolution-time-for-a-ticket-excluding-the-time-spent-on-waiting-for-the-customer,analytics,freshdesk-faq,/freshdesk/freshdesk-faq/analytics/how-can-i-measure-resolution-time-for-a-ticket-excluding-the-time-spent-on-waiting-for-the-customer.mdx
50000001691,I do not see the Field Service Management option in the Admin tab. Why?,"<p>The Field Service Management module is available on <strong>Blossom, Garden,</strong> <strong>Estate,</strong> and <strong>Forest</strong> plans in Freshdesk. If you are on either of these plans and still cannot see the option, please write to us at <a href=""mailto:support@freshdesk.com"">support@freshdesk.com</a>.</p>",24997508,50000000228,2,2020-03-11T17:19:26+05:30,2024-06-01T15:10:19+05:30," The Field Service Management module is available on Blossom, Garden, Estate, and Forest plans in Freshdesk. If you are on either of these plans and still cannot see the option, please write to us at support@freshdesk.com. ",1,2020-07-22T09:56:57+05:30,4894064,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,i-do-not-see-the-field-service-management-option-in-the-admin-tab-why,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/i-do-not-see-the-field-service-management-option-in-the-admin-tab-why.mdx
50000001692,How much do field technician licenses cost?,"<p>It costs <strong>USD 29</strong> per field technician per month. You can add or remove Field Technicians by going to <strong dir=""ltr"">Admin &gt;  &gt; Field Service Management &gt; Manage</strong>.</p>",24997508,50000000228,2,2020-03-11T17:25:07+05:30,2024-06-01T15:10:19+05:30, It costs USD 29 per field technician per month. You can add or remove Field Technicians by going to Admin >  > Field Service Management > Manage. ,2,2021-06-26T02:00:45+05:30,50000066386,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-much-do-field-technician-licenses-cost,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/how-much-do-field-technician-licenses-cost.mdx
50000001693,Can I use Freshdesk without Field Service Management or Field Technician licenses?,"<p>Yes, you can use Freshdesk without Field Tech licenses. The Field Service Management module is an add-on created specifically for those organizations which employ field technicians for support. If you provide only online helpdesk support, you do not need to purchase Field Technician licenses.<span style=""font-size: 11pt; font-family: Arial; color: rgb(67, 67, 67); font-weight: 400;""><br></span></p>",24997508,50000000228,2,2020-03-11T17:26:06+05:30,2024-06-01T15:10:19+05:30," Yes, you can use Freshdesk without Field Tech licenses. The Field Service Management module is an add-on created specifically for those organizations which employ field technicians for support. If you provide only online helpdesk support, you do not need to purchase Field Technician licenses.  ",3,2020-03-11T17:26:06+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-i-use-freshdesk-without-field-service-management-or-field-technician-licenses,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/can-i-use-freshdesk-without-field-service-management-or-field-technician-licenses.mdx
50000001694,What is the difference between a Field Technician license and a Helpdesk agent license?,"<p>Support tickets from customers are not accessible to field technicians directly; they can only access service tasks or jobs assigned to them by your helpdesk agents. Field technicians also get access to a Freshdesk app that is dedicated to Field Service, with the ability to </p><ul><li>Track service tasks and monitor their schedule</li><li>Navigate to the customer's location</li><li>Track time spent in the field and log billable hours for service provided</li><li>Collect customer signatures once the job is done </li></ul><p>...and more.  These features are available only to field technicians and not to helpdesk agents via the Freshdesk mobile app. <span style=""font-size: 11pt; font-family: Arial; color: rgb(67, 67, 67); font-weight: 400;""><br></span></p>",24997508,50000000228,2,2020-03-11T17:33:28+05:30,2024-06-01T15:10:20+05:30," Support tickets from customers are not accessible to field technicians directly; they can only access service tasks or jobs assigned to them by your helpdesk agents. Field technicians also get access to a Freshdesk app that is dedicated to Field Service, with the ability to    Track service tasks and monitor their schedule  Navigate to the customer's location  Track time spent in the field and log billable hours for service provided  Collect customer signatures once the job is done    ...and more.  These features are available only to field technicians and not to helpdesk agents via the Freshdesk mobile app.   ",4,2020-07-22T10:00:32+05:30,4894064,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-is-the-difference-between-a-field-technician-license-and-a-helpdesk-agent-license,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/what-is-the-difference-between-a-field-technician-license-and-a-helpdesk-agent-license.mdx
50000001695,How different is login for a Field Service Agent?,"<p>The login process for all agents in Freshdesk are the same, be it a Freshdesk Support Agent(Full time/ Occasional), or a Field Service Agent. </p>",24997508,50000000228,2,2020-03-11T17:34:21+05:30,2024-06-01T15:10:20+05:30," The login process for all agents in Freshdesk are the same, be it a Freshdesk Support Agent(Full time/ Occasional), or a Field Service Agent.  ",5,2020-03-11T17:34:21+05:30,24997508,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,50000000228,Field Service Management,,2020-03-11T14:34:40+05:30,2020-03-11T14:34:40+05:30,4,1,27,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-different-is-login-for-a-field-service-agent,field-service-management,freshdesk-faq,/freshdesk/freshdesk-faq/field-service-management/how-different-is-login-for-a-field-service-agent.mdx
